ID_FIRM,P1110_B,P1110_E,P1120_B,P1120_E,P1130_B,P1130_E,P1140_B,P1140_E,P1150_B,P1150_E,P1160_B,P1160_E,P1170_B,P1170_E,P1180_B,P1180_E,P1190_B,P1190_E,P1100_B,P1100_E,P1210_B,P1210_E,P1220_B,P1220_E,P1230_B,P1230_E,P1240_B,P1240_E,P1250_B,P1250_E,P1260_B,P1260_E,P1200_B,P1200_E,P1600_B,P1600_E,P1310_B,P1310_E,P1320_B,P1320_E,P1340_B,P1340_E,P1350_B,P1350_E,P1360_B,P1360_E,P1370_B,P1370_E,P1300_B,P1300_E,P1410_B,P1410_E,P1420_B,P1420_E,P1430_B,P1430_E,P1450_B,P1450_E,P1400_B,P1400_E,P1510_B,P1510_E,P1520_B,P1520_E,P1530_B,P1530_E,P1540_B,P1540_E,P1550_B,P1550_E,P1500_B,P1500_E,P1700_B,P1700_E,P2110_B,P2110_E,P2120_B,P2120_E,P2100_B,P2100_E,P2210_B,P2210_E,P2220_B,P2220_E,P2200_B,P2200_E,P2310_B,P2310_E,P2320_B,P2320_E,P2330_B,P2330_E,P2340_B,P2340_E,P2350_B,P2350_E,P2300_B,P2300_E,P2410_B,P2410_E,P2421_B,P2421_E,P2430_B,P2430_E,P2450_B,P2450_E,P2460_B,P2460_E,P2400_B,P2400_E,BANKR
705725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19533,0,0,0,9260,0,0,0,1743,0,0,0,30536,0,30536,0,98,0,0,0,0,0,0,0,0,0,381,0,479,0,6,0,0,0,0,0,0,0,6,0,0,0,30975,0,0,0,0,0,0,0,30975,0,31460,0,33082,0,30935,0,2147,0,0,0,1062,0,1085,0,0,0,0,0,0,0,190,0,417,0,858,0,120,0,0,0,0,0,0,0,0,0,738,0
705726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,28006,0,0,0,2134,0,0,0,30143,0,30143,0,21,0,0,0,0,0,0,0,0,0,-4,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,30466,0,0,0,0,0,0,0,30466,0,30483,0,28487,0,28425,0,62,0,0,0,101,0,-39,0,0,0,0,0,0,0,0,0,2,0,-41,0,1,0,0,0,0,0,0,0,0,0,-42,0
705727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,686,0,0,0,0,0,0,0,686,0,686,0,10,0,0,0,0,0,0,0,0,0,11,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,689,0,0,0,0,0,0,0,689,0,710,0,580,0,558,0,22,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,22,0,3,0,0,0,0,0,0,0,0,0,19,0
705728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2477,0,0,0,0,0,0,0,2477,0,2477,0,20,0,0,0,0,0,0,0,0,0,2409,0,2429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2429,0,2663,0,0,0,2663,0,0,0,0,0,2663,0,0,0,0,0,0,0,0,0,0,0,2663,0,156,0,0,0,0,0,0,0,0,0,2507,0
705729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6432,0,882,0,0,0,0,0,0,0,0,0,7314,0,7314,0,30,0,0,0,0,0,0,0,0,0,61,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,7202,0,0,0,0,0,0,0,7202,0,7293,0,10666,0,0,0,10666,0,0,0,10786,0,-120,0,0,0,0,0,0,0,0,0,3,0,-123,0,15,0,0,0,0,0,0,0,0,0,-138,0
705730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4546,0,581,0,5,0,0,10,5132,10,5132,10,10,0,0,0,0,0,0,0,0,0,108,10,118,0,0,0,0,0,0,0,0,0,0,0,0,0,5096,0,0,0,0,0,0,0,5096,10,5214,0,4749,0,1003,0,3746,0,0,0,3683,0,63,0,0,0,0,0,0,0,0,0,11,0,52,0,28,0,0,0,0,0,0,0,0,0,24,0
705731,0,0,0,0,0,0,0,0,0,3047,0,0,0,0,0,0,0,0,0,3047,0,9628,0,1870,0,173866,0,0,0,354,0,190,0,185908,0,188955,0,10,0,0,0,0,0,0,0,0,0,992,0,1002,0,0,0,56,0,0,0,0,0,56,0,71796,0,112804,0,0,0,0,0,0,0,184600,0,185658,0,92490,0,84772,0,7718,0,0,0,2665,0,5053,0,0,0,0,0,1480,0,0,0,44,0,3529,0,187,0,0,0,57,0,0,0,0,0,3285,0
705732,0,0,0,0,0,0,0,0,0,0,0,0,0,547478,0,1036,0,0,0,548514,0,0,0,0,0,1772,0,329144,0,75163,0,0,0,406079,0,954593,0,63,0,0,0,0,0,0,0,0,0,-8972,0,-8909,0,891552,0,0,0,0,0,0,0,891552,0,7084,0,43102,0,0,0,58,0,0,0,50244,0,932887,0,0,0,0,0,0,0,0,0,3076,0,-3076,0,0,0,1761,0,5100,0,865810,0,909873,0,-50478,0,0,0,-1011,0,0,0,1033,0,0,0,-49445,0
705733,0,0,0,0,0,0,0,0,0,981,0,0,0,0,0,0,0,0,0,981,0,354,0,0,0,4494,0,0,0,25,0,0,0,4873,0,5854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4609,0,0,0,0,0,0,0,4609,0,1965,0,312,0,0,0,0,0,0,0,2277,0,6886,0,90,0,1228,0,-1138,0,0,0,0,0,-1138,0,0,0,0,0,0,0,4,0,32,0,-1166,0,6,0,0,0,0,0,0,0,0,0,-1172,0
705734,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,122,0,0,0,150,0,0,0,272,0,277,0,12,0,0,0,0,0,0,0,0,0,19,0,31,0,234,0,0,0,0,0,0,0,234,0,0,0,14,0,0,0,0,0,0,0,14,0,279,0,988,0,978,0,10,0,12,0,0,0,-2,0,0,0,0,0,0,0,0,0,13,0,-15,0,5,0,0,0,0,0,0,0,0,0,-20,0
705735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508,0,0,0,9,0,0,0,158,0,10,0,685,0,685,0,10,0,0,0,0,0,0,0,0,0,216,0,226,0,0,0,0,0,0,0,0,0,0,0,409,0,40,0,0,0,0,0,0,0,449,0,675,0,940,0,582,0,358,0,0,0,109,0,249,0,0,0,0,0,0,0,0,0,20,0,229,0,0,0,0,0,0,0,0,0,35,0,194,0
705736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,134151,0,0,0,0,0,0,0,134183,0,134183,0,3,0,0,0,0,0,0,0,0,0,35,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,137942,0,0,0,0,0,0,0,137942,0,137980,0,114831,0,115960,0,-1129,0,0,0,0,0,-1129,0,0,0,0,0,0,0,0,0,0,0,-1129,0,9,0,0,0,0,0,0,0,0,0,-1138,0
705737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475443,0,0,0,2240,0,0,0,477683,0,477683,0,149,0,0,0,0,0,0,0,0,0,44,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,469971,0,0,0,0,0,0,0,469971,0,470164,0,397493,0,105184,0,292309,0,290075,0,0,0,2234,0,0,0,0,0,0,0,0,0,16,0,2218,0,11,0,0,0,0,0,0,0,0,0,2207,0
705738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,0,13,0,246,0,219,0,42,0,0,0,735,0,735,0,10,0,0,0,0,0,0,0,0,0,67,0,77,0,21,0,0,0,0,0,0,0,21,0,0,0,638,0,0,0,0,0,0,0,638,0,736,0,2501,0,1830,0,671,0,0,0,600,0,71,0,0,0,0,0,0,0,0,0,9,0,62,0,17,0,0,0,0,0,0,0,0,0,45,0
705739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23886,0,0,0,4392,0,0,0,28278,0,28278,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,592,0,27777,0,0,0,0,0,0,0,28369,0,28379,0,65653,0,64889,0,764,0,75,0,0,0,689,0,0,0,0,0,0,0,0,0,31,0,658,0,133,0,0,0,0,0,0,0,0,0,525,0
705740,0,20,0,0,0,0,0,0,0,2191,0,0,0,0,0,0,0,0,0,2211,0,0,0,1277,0,3028,0,0,0,67,0,3,0,4375,0,6586,0,1029,0,0,0,0,0,0,0,0,0,-8114,0,-7085,0,10445,0,0,0,0,0,0,0,10445,0,2253,0,985,0,0,0,0,0,0,0,3238,0,6598,0,0,0,0,0,0,0,0,0,7819,0,-7819,0,0,0,0,0,89,0,10410,0,10529,0,-8027,0,0,0,0,0,0,0,0,0,0,0,-8027,0
705741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2765,0,0,0,9,0,0,0,2774,0,2774,0,10,0,0,0,0,0,0,0,0,0,1686,0,1696,0,0,0,0,0,0,0,0,0,0,0,961,0,110,0,0,0,0,0,0,0,1071,0,2767,0,3602,0,0,0,3602,0,0,0,1773,0,1829,0,0,0,0,0,13,0,0,0,18,0,1798,0,0,0,0,0,0,0,0,0,31,0,1767,0
705742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,20,0,0,0,54,0,54,0,10,0,0,0,0,0,0,0,0,0,-7,0,3,0,50,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,19,0,13,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,14,0,-8,0,0,0,0,0,0,0,0,0,0,0,-8,0
705743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14940,0,0,0,11304,0,0,0,26244,0,26244,0,5,0,0,0,0,0,0,0,0,0,213,0,218,0,0,0,0,0,0,0,0,0,0,0,0,0,26450,0,0,0,0,0,0,0,26450,0,26668,0,22328,0,21251,0,1077,0,0,0,165,0,912,0,0,0,0,0,0,0,0,0,4,0,908,0,53,0,0,0,0,0,0,0,0,0,855,0
705744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
705745,0,0,0,0,0,0,0,0,0,1829,0,0,0,0,0,218,0,0,0,2047,0,8182,0,0,0,31246,0,0,0,895,0,264,0,40587,0,42634,0,10,0,0,0,0,0,0,0,0,0,61,0,71,0,0,0,122,0,0,0,0,0,122,0,0,0,41209,0,0,0,1075,0,0,0,42284,0,42477,0,65073,0,46367,0,18706,0,0,0,17481,0,1225,0,0,0,0,0,0,0,9,0,91,0,1143,0,121,0,-11,0,124,0,216,0,0,0,1114,0
705746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2624,0,135,0,395,0,0,0,4,0,0,0,3158,0,3158,0,390,0,0,0,0,0,0,0,0,0,15,0,405,0,0,0,0,0,0,0,0,0,0,0,0,0,2749,0,0,0,0,0,0,0,2749,0,3154,0,6676,0,5382,0,1294,0,1132,0,103,0,59,0,0,0,0,0,0,0,0,0,12,0,47,0,4,0,0,0,0,0,0,0,0,0,43,0
705747,0,0,0,0,0,0,0,0,0,1143,0,0,0,0,0,0,0,0,0,1143,0,136,0,212,0,16447,0,0,0,1100,0,0,0,17895,0,19038,0,30,0,0,0,0,0,0,0,0,0,171,0,201,0,0,0,0,0,0,0,0,0,0,0,5,0,18655,0,0,0,0,0,0,0,18660,0,18861,0,29920,0,27278,0,2642,0,0,0,2981,0,-339,0,0,0,0,0,0,0,25,0,7,0,-321,0,44,0,0,0,0,0,0,0,0,0,-365,0
705748,0,0,0,0,0,0,0,0,0,1523,0,0,0,0,0,0,0,0,0,1523,0,2252,0,3,0,3088,0,0,0,293,0,0,0,5636,0,7159,0,39,0,0,0,0,0,0,0,0,0,294,0,333,0,1722,0,0,0,0,0,0,0,1722,0,0,0,5047,0,0,0,0,0,0,0,5047,0,7102,0,31183,0,30037,0,1146,0,0,0,536,0,610,0,0,0,0,0,0,0,58,0,137,0,531,0,76,0,0,0,0,0,0,0,0,0,455,0
705749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,1308,0,0,0,452,0,2,0,1805,0,1805,0,12,0,0,0,0,0,0,0,0,0,25,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,1742,0,0,0,0,0,0,0,1742,0,1779,0,3807,0,3564,0,243,0,0,0,184,0,59,0,0,0,0,0,0,0,1,0,10,0,50,0,8,0,0,0,0,0,0,0,0,0,42,0
705750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,8,0,10,0,0,0,0,0,0,0,0,0,-2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-2,0,0,0,0,0,0,0,0,0,0,0,-2,0
705751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
705752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,49,0,49,0,49,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
705753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5755,0,0,0,1704,0,0,0,7459,0,7459,0,70,0,0,0,0,0,0,0,0,0,320,0,390,0,0,0,0,0,0,0,0,0,0,0,0,0,7063,0,0,0,0,0,0,0,7063,0,7453,0,23421,0,22366,0,1055,0,9,0,194,0,852,0,0,0,0,0,0,0,0,0,85,0,767,0,79,0,0,0,0,0,0,0,0,0,688,0
705754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,37291,0,0,0,160,0,0,0,37461,0,37461,0,10,0,0,0,0,0,0,0,0,0,4,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,36107,0,0,0,0,0,0,0,36107,0,36121,0,96379,0,91124,0,5255,0,0,0,0,0,5255,0,0,0,0,0,0,0,0,0,83,0,5172,0,1,0,0,0,0,0,0,0,0,0,5171,0
705755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,0,0,0,88,0,0,0,382,0,382,0,10,0,0,0,0,0,0,0,0,0,323,0,333,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,50,0,383,0,3976,0,3614,0,362,0,0,0,0,0,362,0,0,0,0,0,0,0,0,0,0,0,362,0,40,0,0,0,0,0,0,0,0,0,322,0
705756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436,0,0,0,0,0,0,0,1078,0,1,0,1515,0,1515,0,10,0,0,0,0,0,0,0,0,0,1423,0,1433,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,116,0,1549,0,2805,0,1233,0,1572,0,0,0,0,0,1572,0,0,0,0,0,0,0,1,0,37,0,1536,0,0,0,0,0,0,0,0,0,118,0,1418,0
705757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,213,0,0,0,227,0,227,0,0,0,0,0,0,0,0,0,0,0,38,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,190,0,0,0,0,0,0,0,190,0,228,0,59,0,0,0,59,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,7,0,52,0,0,0,0,0,0,0,0,0,14,0,38,0
705758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,3,0,27,0,0,0,23,0,0,0,117,0,117,0,10,0,0,0,0,0,0,0,0,0,107,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,3554,0,2993,0,561,0,0,0,249,0,312,0,0,0,0,0,0,0,0,0,9,0,303,0,27,0,0,0,0,0,0,0,0,0,276,0
705759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18124,0,0,0,176,0,0,0,18300,0,18300,0,36,0,0,0,0,0,0,0,0,0,63,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,17309,0,0,0,0,0,0,0,17309,0,17408,0,60983,0,61848,0,-865,0,0,0,873,0,-1738,0,0,0,0,0,0,0,731,0,15,0,-1022,0,16,0,0,0,0,0,0,0,0,0,-1038,0
705760,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,1757,0,184,0,1374,0,0,0,0,0,0,0,3315,0,3356,0,26,0,0,0,0,0,0,0,0,0,43,0,69,0,0,0,0,0,0,0,0,0,0,0,976,0,2280,0,0,0,0,0,0,0,3256,0,3325,0,11450,0,0,0,11450,0,0,0,10990,0,460,0,0,0,0,0,0,0,1,0,24,0,437,0,10,0,0,0,0,0,0,0,0,0,427,0
705761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,25,0,25,0,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
705762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,0,0,0,0,0,2431,0,160,0,0,0,2822,0,2822,0,10,0,0,0,0,0,0,0,0,0,101,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,2701,0,0,0,0,0,0,0,2701,0,2812,0,4886,0,0,0,4886,0,4740,0,0,0,146,0,0,0,0,0,0,0,12,0,10,0,148,0,26,0,0,0,0,0,0,0,0,0,122,0
705763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
705764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,0,0,0,743,0,0,0,959,0,959,0,30,0,0,0,0,0,0,0,0,0,7,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,875,0,0,0,0,0,0,0,875,0,912,0,3806,0,3767,0,39,0,216,0,0,0,-177,0,0,0,0,0,0,0,117,0,24,0,-84,0,2,0,0,0,0,0,0,0,0,0,-86,0
705765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1295,0,0,0,168,0,0,0,1471,0,1471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,926,0,0,0,0,0,0,0,926,0,0,0,250,0,0,0,0,0,0,0,250,0,1176,0,1061,0,588,0,473,0,0,0,0,0,473,0,0,0,0,0,0,0,5,0,129,0,349,0,6,0,0,0,0,0,0,0,0,0,343,0
705766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,-12,0,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,4,0,14,0,2,0,979,0,980,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,4,0,-5,0,0,0,0,0,0,0,0,0,0,0,-5,0
705767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5808,0,0,0,12933,0,6407,0,268,0,0,0,25416,0,25416,0,101,0,0,0,0,0,0,0,0,0,-506,0,-405,0,0,0,0,0,0,0,0,0,0,0,0,0,26507,0,0,0,0,0,0,0,26507,0,26102,0,13805,0,11196,0,2609,0,1004,0,3357,0,-1752,0,0,0,0,0,0,0,1551,0,617,0,-818,0,0,0,0,0,0,0,0,0,0,0,-818,0
705768,0,0,0,0,0,0,0,0,0,226,0,0,0,0,0,0,0,0,0,226,0,77,0,0,0,1427,0,0,0,67,0,6,0,1577,0,1803,0,99,0,0,0,0,0,0,0,0,0,156,0,255,0,0,0,0,0,0,0,0,0,0,0,202,0,844,0,0,0,455,0,0,0,1501,0,1756,0,8472,0,8260,0,212,0,0,0,0,0,212,0,0,0,0,0,0,0,0,0,22,0,190,0,0,0,0,0,0,0,0,0,72,0,118,0
705769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,612,0,0,0,2,0,0,0,614,0,614,0,35,0,0,0,0,0,0,0,0,0,-3,0,32,0,0,0,0,0,0,0,0,0,0,0,35,0,552,0,0,0,0,0,0,0,587,0,619,0,69743,0,30741,0,39002,0,0,0,40108,0,-1106,0,0,0,0,0,0,0,0,0,3,0,-1109,0,0,0,0,0,0,0,0,0,0,0,-1109,0
705770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,34795,0,0,0,17,0,2,0,34815,0,34815,0,99,0,0,0,0,0,0,0,0,0,378,0,477,0,0,0,0,0,0,0,0,0,0,0,0,0,34493,0,0,0,0,0,0,0,34493,0,34970,0,29504,0,29187,0,317,0,0,0,165,0,152,0,0,0,0,0,0,0,0,0,13,0,139,0,96,0,0,0,0,0,0,0,0,0,43,0
705771,0,0,0,0,0,0,0,0,0,2121,0,0,0,0,0,0,0,0,0,2121,0,384,0,0,0,72386,0,4360,0,2497,0,0,0,79627,0,81748,0,10,0,0,0,0,0,0,0,0,0,23313,0,23323,0,0,0,246,0,0,0,0,0,246,0,0,0,59040,0,0,0,0,0,0,0,59040,0,82609,0,154703,0,124870,0,29833,0,0,0,1463,0,28370,0,0,0,12,0,0,0,219,0,479,0,28122,0,6143,0,-33,0,248,0,0,0,0,0,21731,0
705772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,743,0,0,0,15540,0,0,0,1007,0,0,0,17290,0,17290,0,0,0,0,0,0,0,0,0,0,0,147,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,17143,0,0,0,0,0,0,0,17143,0,17290,0,88288,0,88173,0,115,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,48,0,67,0,36,0,0,0,0,0,0,0,0,0,31,0
705773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,33,0,0,0,0,0,0,0,80,0,80,0,10,0,0,0,0,0,0,0,0,0,25,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,42,0,77,0,5827,0,5854,0,-27,0,6,0,0,0,-33,0,0,0,0,0,0,0,0,0,0,0,-33,0,6,0,0,0,0,0,0,0,0,0,-39,0
705774,0,0,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,17,0,353,0,370,0,509,0,10,0,0,0,0,0,0,0,0,0,-12,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,540,0,0,0,0,0,0,0,540,0,538,0,46,0,0,0,46,0,0,0,32,0,14,0,0,0,0,0,0,0,0,0,12,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0
705775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,11,0,11,0,10,0,0,0,0,0,0,0,0,0,-2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,10,0,6,0,0,0,6,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,-2,0,0,0,0,0,0,0,0,0,0,0,-2,0
705776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507,0,7,0,0,0,514,0,514,0,50,0,0,0,0,0,0,0,0,0,54,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,411,0,0,0,0,0,0,0,411,0,515,0,30093,0,30928,0,-835,0,30,0,133,0,-998,0,0,0,0,0,0,0,0,0,35,0,-1033,0,14,0,0,0,0,0,0,0,0,0,-1047,0
705777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349,0,0,0,21,0,0,0,370,0,370,0,10,0,0,0,0,0,0,0,0,0,-3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,360,0,0,0,0,0,0,0,360,0,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,-3,0,0,0,0,0,0,0,0,0,0,0,-3,0
705778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18060,0,0,0,716,0,0,0,18776,0,18776,0,10,0,0,0,0,0,0,0,0,0,12,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,19182,0,0,0,0,0,0,0,19182,0,19204,0,21360,0,20986,0,374,0,0,0,0,0,374,0,0,0,0,0,0,0,0,0,61,0,313,0,3,0,0,0,0,0,0,0,0,0,310,0
705779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1362,0,4,0,1340,0,0,0,0,0,0,0,2706,0,2706,0,30,0,0,0,0,0,0,0,0,0,14,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,2639,0,0,0,0,0,0,0,2639,0,2683,0,171291,0,175464,0,-4173,0,0,0,0,0,-4173,0,0,0,0,0,0,0,0,0,0,0,-4173,0,3,0,0,0,0,0,0,0,0,0,-4176,0
705780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,0,11,0,11,0,10,0,0,0,0,0,0,0,0,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
