ID_FIRM,P1110_B,P1110_E,P1120_B,P1120_E,P1130_B,P1130_E,P1140_B,P1140_E,P1150_B,P1150_E,P1160_B,P1160_E,P1170_B,P1170_E,P1180_B,P1180_E,P1190_B,P1190_E,P1100_B,P1100_E,P1210_B,P1210_E,P1220_B,P1220_E,P1230_B,P1230_E,P1240_B,P1240_E,P1250_B,P1250_E,P1260_B,P1260_E,P1200_B,P1200_E,P1600_B,P1600_E,P1310_B,P1310_E,P1320_B,P1320_E,P1340_B,P1340_E,P1350_B,P1350_E,P1360_B,P1360_E,P1370_B,P1370_E,P1300_B,P1300_E,P1410_B,P1410_E,P1420_B,P1420_E,P1430_B,P1430_E,P1450_B,P1450_E,P1400_B,P1400_E,P1510_B,P1510_E,P1520_B,P1520_E,P1530_B,P1530_E,P1540_B,P1540_E,P1550_B,P1550_E,P1500_B,P1500_E,P1700_B,P1700_E,P2110_B,P2110_E,P2120_B,P2120_E,P2100_B,P2100_E,P2210_B,P2210_E,P2220_B,P2220_E,P2200_B,P2200_E,P2310_B,P2310_E,P2320_B,P2320_E,P2330_B,P2330_E,P2340_B,P2340_E,P2350_B,P2350_E,P2300_B,P2300_E,P2410_B,P2410_E,P2421_B,P2421_E,P2430_B,P2430_E,P2450_B,P2450_E,P2460_B,P2460_E,P2400_B,P2400_E,BANKR
689188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,651,0,1,0,230,0,0,0,9,0,0,0,891,0,891,0,10,0,0,0,0,0,0,0,0,0,175,0,185,0,0,0,0,0,0,0,0,0,0,0,211,0,468,0,0,0,0,0,0,0,679,0,864,0,1351,0,846,0,505,0,308,0,0,0,197,0,0,0,0,0,0,0,0,0,25,0,172,0,56,0,0,0,0,0,0,0,0,0,116,0
689189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13439,0,0,0,2742,0,0,0,16181,0,16181,0,0,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,15434,0,0,0,0,0,0,0,15434,0,15446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
689190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1888,0,2432,0,13,0,0,0,4333,0,4333,0,10,0,0,0,0,0,0,0,0,0,3073,0,3083,0,0,0,0,0,0,0,0,0,0,0,0,0,1298,0,0,0,0,0,0,0,1298,0,4381,0,9658,0,5296,0,4362,0,0,0,0,0,4362,0,0,0,0,0,0,0,73,0,35,0,4400,0,0,0,0,0,0,0,0,0,264,0,4136,0
689191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
689192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1560,0,0,0,2215,0,0,0,146,0,0,0,3921,0,3921,0,10,0,0,0,0,0,0,0,0,0,130,0,140,0,0,0,0,0,0,0,0,0,0,0,306,0,3448,0,0,0,0,0,0,0,3754,0,3894,0,11593,0,11075,0,518,0,310,0,5,0,203,0,0,0,0,0,0,0,0,0,0,0,203,0,32,0,0,0,0,0,0,0,0,0,171,0
689193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0,0,0,2789,0,0,0,0,0,0,0,2959,0,2959,0,10,0,0,0,0,0,0,0,0,0,47,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,3006,0,0,0,0,0,0,0,3006,0,3063,0,76122,0,74993,0,1129,0,0,0,0,0,1129,0,0,0,0,0,0,0,0,0,0,0,1129,0,12,0,0,0,0,0,0,0,0,0,1117,0
689194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,238,0,0,0,239,0,239,0,10,0,0,0,0,0,0,0,0,0,101,0,111,0,111,0,0,0,0,0,0,0,111,0,0,0,20,0,0,0,0,0,0,0,20,0,242,0,429,0,240,0,189,0,0,0,40,0,149,0,0,0,0,0,0,0,1,0,15,0,135,0,26,0,0,0,0,0,0,0,0,0,109,0
689195,0,0,0,0,0,0,0,0,0,1359,0,0,0,0,0,0,0,0,0,1359,0,0,0,0,0,1,0,0,0,10,0,2,0,13,0,1372,0,10,0,0,0,0,0,0,0,0,0,1135,0,1145,0,0,0,0,0,0,0,0,0,0,0,1,0,206,0,0,0,0,0,0,0,207,0,1352,0,2927,0,0,0,2927,0,0,0,1701,0,1226,0,0,0,0,0,0,0,0,0,61,0,1165,0,0,0,0,0,0,0,0,0,0,0,1165,0
689196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,54,0,69,0,69,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,13,0,47,0,0,0,0,0,0,0,60,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
689197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1117,0,0,0,4171,0,0,0,7,0,0,0,5295,0,5295,0,10,0,0,0,0,0,0,0,0,0,326,0,336,0,0,0,0,0,0,0,0,0,0,0,4278,0,567,0,0,0,0,0,0,0,4845,0,5181,0,34841,0,32577,0,2264,0,0,0,0,0,2264,0,0,0,0,0,0,0,12,0,14,0,2262,0,84,0,0,0,0,0,0,0,0,0,2178,0
689198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1310,0,0,0,1059,0,6260,0,8634,0,8634,0,10,0,0,0,0,0,0,0,0,0,-3,0,7,0,111,0,0,0,0,0,0,0,111,0,0,0,8544,0,0,0,0,0,0,0,8544,0,8662,0,12017,0,10225,0,1792,0,1254,0,416,0,122,0,0,0,0,0,0,0,24,0,65,0,81,0,6,0,0,0,0,0,0,0,0,0,75,0
689199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,235,0,0,0,16,0,0,0,301,0,301,0,30,0,0,0,0,0,0,0,0,0,216,0,246,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,52,0,298,0,8155,0,0,0,8155,0,0,0,8066,0,89,0,0,0,0,0,0,0,0,0,33,0,56,0,55,0,0,0,0,0,0,0,0,0,1,0
689200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4597,0,0,0,910,0,0,0,438,0,0,0,5945,0,5945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6878,0,0,0,0,0,0,0,6878,0,6878,0,11558,0,12817,0,-1259,0,0,0,0,0,-1259,0,0,0,0,0,0,0,0,0,31,0,-1290,0,0,0,0,0,0,0,0,0,0,0,-1290,0
689201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11250,0,0,0,10826,0,0,0,100,0,4659,0,26835,0,26835,0,10,0,0,0,0,0,0,0,0,0,420,0,430,0,0,0,0,0,0,0,0,0,0,0,0,0,26683,0,0,0,0,0,0,0,26683,0,27113,0,24998,0,20443,0,4555,0,4035,0,0,0,520,0,0,0,0,0,0,0,121,0,409,0,232,0,137,0,22,0,0,0,0,0,0,0,95,0
689202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,0,0,0,767,0,0,0,336,0,0,0,1347,0,1347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552,0,0,0,0,0,0,0,552,0,552,0,4574,0,3471,0,1103,0,0,0,0,0,1103,0,0,0,0,0,0,0,0,0,47,0,1056,0,191,0,0,0,0,0,0,0,0,0,865,0
689203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2448,0,365,0,13097,0,0,0,402,0,0,0,16312,0,16312,0,51,0,0,0,0,0,0,0,0,0,88,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,15954,0,0,0,0,0,0,0,15954,0,16093,0,33951,0,32949,0,1002,0,629,0,0,0,373,0,0,0,0,0,0,0,0,0,48,0,325,0,22,0,0,0,0,0,0,0,0,0,303,0
689204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496,0,1,0,862,0,350,0,278,0,0,0,1987,0,1987,0,413,0,0,0,0,0,0,0,0,0,116,0,529,0,16,0,0,0,0,0,0,0,16,0,1447,0,2,0,0,0,0,0,0,0,1449,0,1994,0,1715,0,1124,0,591,0,0,0,412,0,179,0,0,0,0,0,0,0,0,0,41,0,138,0,27,0,0,0,0,0,0,0,0,0,111,0
689205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,0,261,0,78,0,0,0,12409,0,0,0,31,0,0,0,12518,0,12779,0,10,0,0,0,0,0,0,0,0,0,5586,0,5596,0,0,0,0,0,0,0,0,0,0,0,2247,0,4986,0,0,0,0,0,0,0,7233,0,12829,0,140279,0,19047,0,121232,0,0,0,120835,0,397,0,0,0,0,0,199,0,152,0,166,0,184,0,1403,0,8,0,0,0,0,0,4,0,-1223,0
689206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1419,0,0,0,9736,0,0,0,0,0,0,0,11155,0,11155,0,59,0,0,0,0,0,0,0,0,0,27,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,11061,0,0,0,0,0,0,0,11061,0,11147,0,254307,0,246477,0,7830,0,5142,0,0,0,2688,0,0,0,0,0,0,0,0,0,33,0,2655,0,7,0,0,0,0,0,0,0,0,0,2648,0
689207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,92,0,92,0,94,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,85090,0,79720,0,5370,0,2363,0,0,0,3007,0,0,0,0,0,0,0,0,0,0,0,3007,0,0,0,0,0,0,0,0,0,0,0,3007,0
689208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,241,0,0,0,303,0,303,0,12,0,0,0,0,0,0,0,0,0,210,0,222,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,82,0,304,0,647,0,0,0,647,0,0,0,358,0,289,0,0,0,0,0,0,0,0,0,19,0,270,0,51,0,0,0,0,0,0,0,0,0,219,0
689209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,617,0,0,0,495,0,0,0,1114,0,1114,0,10,0,0,0,0,0,0,0,0,0,43,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,1091,0,0,0,0,0,0,0,1091,0,1144,0,2819,0,0,0,2819,0,0,0,2789,0,30,0,0,0,0,0,0,0,0,0,34,0,-4,0,11,0,0,0,0,0,0,0,0,0,-15,0
689210,0,0,0,0,0,0,0,0,0,378,0,0,0,0,0,0,0,0,0,378,0,0,0,0,0,169,0,0,0,935,0,33,0,1137,0,1515,0,0,0,0,0,0,0,0,0,0,0,-2445,0,-2445,0,0,0,0,0,0,0,0,0,0,0,3696,0,405,0,0,0,0,0,0,0,4101,0,1656,0,0,0,0,0,0,0,2411,0,0,0,-2411,0,0,0,0,0,97,0,0,0,31,0,-2539,0,0,0,0,0,0,0,0,0,0,0,-2539,0
689211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,20,0,0,0,3731,0,0,0,3813,0,3813,0,19,0,0,0,0,0,0,0,0,0,115,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,3816,0,0,0,0,0,0,0,3816,0,3950,0,14212,0,0,0,14212,0,0,0,14390,0,-178,0,0,0,0,0,0,0,0,0,22,0,-200,0,29,0,0,0,0,0,0,0,0,0,-229,0
689212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,937,0,0,0,39702,0,0,0,1381,0,0,0,42020,0,42020,0,10,0,0,0,0,0,0,0,0,0,3111,0,3121,0,29744,0,0,0,0,0,0,0,29744,0,3260,0,4762,0,0,0,0,0,0,0,8022,0,40887,0,52991,0,48914,0,4077,0,508,0,0,0,3569,0,0,0,2,0,329,0,0,0,0,0,3242,0,797,0,0,0,0,0,0,0,0,0,2445,0
689213,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,82,0,0,0,0,0,10,0,0,0,28,0,0,0,38,0,120,0,97,0,0,0,0,0,0,0,0,0,17,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,99,0,-99,0,0,0,0,0,0,0,137,0,16,0,22,0,0,0,0,0,0,0,0,0,10,0,12,0
689214,0,0,0,0,0,0,0,0,0,1427,0,0,0,0,0,0,0,0,0,1427,0,398,0,0,0,1283,0,0,0,3149,0,0,0,4830,0,6257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,36,0,0,0,5756,0,0,0,0,0,3,0,5759,0,5795,0,25093,0,25190,0,-97,0,0,0,0,0,-97,0,0,0,0,0,0,0,3,0,19,0,-113,0,132,0,0,0,0,0,0,0,0,0,-245,0
689215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6644,0,0,0,928,0,201,0,146,0,0,0,7919,0,7919,0,31,0,0,0,0,0,0,0,0,0,305,0,336,0,0,0,0,0,0,0,0,0,0,0,2045,0,5623,0,0,0,0,0,0,0,7668,0,8004,0,32618,0,29470,0,3148,0,3459,0,0,0,-311,0,0,0,0,0,0,0,2,0,118,0,-427,0,74,0,0,0,0,0,0,0,0,0,-501,0
689216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334,0,0,0,334,0,334,0,223,0,0,0,0,0,0,0,0,0,84,0,307,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,30,0,337,0,13964,0,14154,0,-190,0,0,0,0,0,-190,0,0,0,0,0,0,0,0,0,6,0,-196,0,21,0,0,0,0,0,0,0,0,0,-217,0
689217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421,0,0,0,3155,0,0,0,66,0,0,0,3642,0,3642,0,10,0,0,0,0,0,0,0,0,0,26,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,3652,0,0,0,0,0,0,0,3652,0,3688,0,38191,0,35024,0,3167,0,2519,0,0,0,648,0,0,0,0,0,0,0,2,0,0,0,650,0,7,0,0,0,0,0,0,0,0,0,643,0
689218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,0,0,0,183,0,0,0,187,0,0,0,534,0,534,0,10,0,0,0,0,0,0,0,0,0,20,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,511,0,0,0,0,0,0,0,511,0,541,0,6525,0,13,0,6512,0,5,0,6481,0,26,0,0,0,0,0,0,0,39,0,25,0,40,0,5,0,0,0,0,0,0,0,0,0,35,0
689219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1670,0,0,0,228,0,0,0,1,0,0,0,1899,0,1899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1419,0,0,0,0,0,0,0,1419,0,1419,0,11108,0,10767,0,341,0,0,0,0,0,341,0,0,0,0,0,0,0,0,0,280,0,61,0,0,0,0,0,0,0,0,0,0,0,61,0
689220,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,993,0,0,0,1906,0,0,0,2899,0,2976,0,10,0,0,0,0,0,0,0,0,0,561,0,571,0,0,0,0,0,0,0,0,0,0,0,547,0,1915,0,0,0,0,0,0,0,2462,0,3033,0,11542,0,0,0,11542,0,0,0,11106,0,436,0,0,0,0,0,0,0,0,0,16,0,420,0,0,0,0,0,0,0,0,0,118,0,302,0
689221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,15,0,0,0,42,0,0,0,109,0,109,0,10,0,0,0,0,0,0,0,0,0,-50,0,-40,0,0,0,0,0,0,0,0,0,0,0,108,0,37,0,0,0,0,0,0,0,145,0,105,0,246,0,175,0,71,0,0,0,108,0,-37,0,0,0,0,0,0,0,0,0,13,0,-50,0,0,0,0,0,0,0,0,0,0,0,-50,0
689222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,10,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
689223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,0,0,0,288,0,0,0,1,0,0,0,499,0,499,0,10,0,0,0,0,0,0,0,0,0,45,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,449,0,0,0,0,0,0,0,449,0,504,0,1248,0,1169,0,79,0,20,0,7,0,52,0,0,0,0,0,0,0,0,0,19,0,33,0,11,0,0,0,0,0,0,0,0,0,22,0
689224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509,0,0,0,524,0,0,0,2767,0,0,0,3800,0,3800,0,10,0,0,0,0,0,0,0,0,0,16,0,26,0,0,0,0,0,0,0,0,0,0,0,9,0,3686,0,0,0,0,0,0,0,3695,0,3721,0,1115,0,62,0,1053,0,0,0,1029,0,24,0,0,0,0,0,0,0,1,0,25,0,0,0,10,0,0,0,0,0,0,0,0,0,-10,0
689225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,563,0,0,0,5,0,0,0,17,0,0,0,585,0,585,0,10,0,0,0,0,0,0,0,0,0,12,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,540,0,0,0,0,0,0,0,540,0,562,0,7150,0,2195,0,4955,0,0,0,4820,0,135,0,0,0,0,0,0,0,76,0,102,0,109,0,0,0,0,0,0,0,0,0,106,0,3,0
689226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3552,0,0,0,19325,0,0,0,573,0,0,0,23450,0,23450,0,99,0,0,0,0,0,0,0,0,0,373,0,472,0,0,0,0,0,0,0,0,0,0,0,0,0,23950,0,0,0,0,0,0,0,23950,0,24422,0,60066,0,52089,0,7977,0,0,0,9189,0,-1212,0,0,0,0,0,0,0,8,0,28,0,-1232,0,93,0,0,0,0,0,0,0,0,0,-1325,0
689227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
689228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,0,0,0,2792,0,8,0,2989,0,2989,0,10,0,0,0,0,0,0,0,0,0,676,0,686,0,0,0,0,0,0,0,0,0,0,0,0,0,2245,0,0,0,0,0,0,0,2245,0,2931,0,18242,0,13712,0,4530,0,2621,0,0,0,1909,0,0,0,0,0,0,0,0,0,193,0,1716,0,427,0,0,0,0,0,0,0,0,0,1289,0
689229,0,0,0,0,0,0,0,0,0,302,0,0,0,0,0,0,0,0,0,302,0,305,0,0,0,62,0,0,0,4,0,0,0,371,0,673,0,10,0,0,0,0,0,0,0,0,0,-538,0,-528,0,0,0,0,0,0,0,0,0,0,0,1168,0,15,0,0,0,0,0,0,0,1183,0,655,0,313,0,0,0,313,0,89,0,709,0,-485,0,0,0,0,0,0,0,0,0,39,0,-524,0,0,0,0,0,0,0,0,0,10,0,-534,0
689230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,0,0,0,183,0,4,0,9143,0,9143,0,20,0,0,0,0,0,0,0,0,0,248,0,268,0,0,0,0,0,0,0,0,0,0,0,6,0,9264,0,0,0,0,0,0,0,9270,0,9538,0,13045,0,0,0,13045,0,0,0,12398,0,647,0,0,0,0,0,0,0,0,0,15,0,632,0,64,0,0,0,0,0,0,0,2,0,566,0
689231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,0,0,0,0,0,0,0,202,0,202,0,202,0,0,0,0,0,0,0,0,0,0,0,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
689232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371,0,0,0,301,0,0,0,190,0,0,0,862,0,862,0,10,0,0,0,0,0,0,0,0,0,147,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,690,0,0,0,0,0,0,0,690,0,847,0,21447,0,20722,0,725,0,1027,0,0,0,-302,0,0,0,0,0,0,0,0,0,25,0,-327,0,38,0,0,0,0,0,0,0,0,0,-365,0
689233,0,0,0,0,0,0,0,0,0,1645,0,0,0,0,0,0,0,0,0,1645,0,2269,0,0,0,277,0,0,0,35,0,0,0,2581,0,4226,0,10,0,0,0,0,0,0,0,0,0,3,0,13,0,4139,0,0,0,0,0,0,0,4139,0,0,0,177,0,0,0,0,0,0,0,177,0,4329,0,1549,0,512,0,1037,0,7,0,914,0,116,0,0,0,0,0,46,0,11,0,46,0,35,0,0,0,0,0,0,0,0,0,39,0,-4,0
689234,0,0,0,0,0,0,0,0,0,1960,0,0,0,0,0,715,0,0,0,2675,0,5526,0,1076,0,1215,0,0,0,647,0,1528,0,9992,0,12667,0,1007,0,0,0,0,0,0,0,0,0,-2807,0,-1800,0,0,0,16,0,0,0,0,0,16,0,10833,0,3314,0,0,0,0,0,0,0,14147,0,12363,0,0,0,0,0,0,0,0,0,3170,0,-3170,0,0,0,0,0,151,0,0,0,76,0,-3397,0,0,0,0,0,16,0,721,0,0,0,-2692,0
689235,0,0,0,0,0,0,0,0,0,858,0,0,0,0,0,115,0,43315,0,44288,0,0,0,25,0,34520,0,0,0,26473,0,9,0,61027,0,105315,0,99,0,0,0,0,0,0,0,0,0,9366,0,9465,0,0,0,88,0,0,0,0,0,88,0,0,0,91067,0,0,0,6413,0,0,0,97480,0,107033,0,242114,0,210416,0,31698,0,10,0,17196,0,14492,0,0,0,737,0,0,0,839,0,971,0,15097,0,3086,0,604,0,89,0,115,0,0,0,12037,0
689236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,0,0,0,0,0,0,0,133,0,0,0,399,0,399,0,100,0,0,0,0,0,0,0,0,0,176,0,276,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,121,0,397,0,18810,0,313,0,18497,0,18799,0,0,0,-302,0,0,0,0,0,0,0,0,0,0,0,-302,0,46,0,0,0,0,0,0,0,0,0,-348,0
689237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433,0,0,0,433,0,433,0,0,0,0,0,0,0,30,0,0,0,-36,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,439,0,0,0,0,0,0,0,439,0,433,0,2111,0,0,0,2111,0,0,0,2127,0,-16,0,0,0,0,0,0,0,0,0,10,0,-26,0,0,0,0,0,0,0,0,0,0,0,-26,0
689238,0,0,0,0,0,0,0,0,0,1863,0,0,0,0,0,0,0,0,0,1863,0,2,0,0,0,222,0,0,0,155,0,0,0,379,0,2242,0,10,0,0,0,0,0,0,0,0,0,64,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,2188,0,0,0,0,0,0,0,2188,0,2262,0,3919,0,440,0,3479,0,3317,0,0,0,162,0,0,0,0,0,0,0,0,0,14,0,148,0,16,0,0,0,0,0,0,0,0,0,132,0
689239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,0,0,0,515,0,1972,0,204,0,0,0,2915,0,2915,0,20,0,0,0,0,0,0,0,0,0,875,0,895,0,0,0,0,0,0,0,0,0,0,0,1777,0,264,0,0,0,0,0,0,0,2041,0,2936,0,6926,0,5355,0,1571,0,489,0,0,0,1082,0,0,0,0,0,0,0,3,0,49,0,1036,0,68,0,0,0,0,0,0,0,0,0,968,0
689240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
689241,0,0,0,0,0,0,0,0,0,2701,0,0,0,0,0,0,0,0,0,2701,0,35456,0,0,0,13444,0,0,0,25676,0,0,0,74576,0,77277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1860,0,0,0,0,0,0,0,1860,0,0,0,73836,0,0,0,0,0,0,0,73836,0,75696,0,415083,0,412922,0,2161,0,0,0,0,0,2161,0,0,0,0,0,0,0,119,0,4176,0,-1896,0,700,0,0,0,0,0,0,0,0,0,-2596,0
689242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,942,0,0,0,3905,0,0,0,2088,0,0,0,6935,0,6935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7010,0,0,0,0,0,0,0,7010,0,7010,0,17898,0,18314,0,-416,0,0,0,0,0,-416,0,0,0,0,0,0,0,0,0,492,0,-908,0,0,0,0,0,0,0,0,0,0,0,-908,0
689243,0,0,0,0,0,0,0,0,0,9827,0,0,0,0,0,0,0,0,0,9827,0,3406,0,0,0,2682,0,0,0,4,0,0,0,6092,0,15919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19279,0,0,0,0,0,0,0,19279,0,0,0,567,0,0,0,0,0,0,0,567,0,19846,0,0,0,3776,0,-3776,0,0,0,0,0,-3776,0,0,0,0,0,0,0,0,0,146,0,-3922,0,0,0,0,0,0,0,0,0,0,0,-3922,0
